"alpha","method"
0.5491986,"SpIR"
0.06135662,"SpIR"
0.1448533,"SpIR"
0.1195804,"SpIR"
0.4684318,"SpIR"
0.459618,"SpIR"
0.961068,"SpIR"
0.1084826,"SpIR"
0.00963664,"SpIR"
0.74994,"SpIR"
0.2029486,"SpIR"
0.1798304,"SpIR"
0.24826,"SpIR"
0.8989772,"SpIR"
0.2385123,"SpIR"
0.9110205,"SpIR"
0.5160211,"SpIR"
0.2901974,"SpIR"
0.3231621,"SpIR"
0.4210871,"SpIR"
0.4947666,"SpIR"
0.2137747,"SpIR"
0.6676478,"SpIR"
0.2182632,"SpIR"
0.4879156,"SpIR"
0.4785184,"SpIR"
0.5348877,"SpIR"
0.5803473,"SpIR"
0.05786323,"SpIR"
0.01008571,"SpIR"
0.1331688,"SpIR"
0.6922499,"SpIR"
0.3231621,"SpIR"
0.2513688,"SpIR"
0.4999173,"SpIR"
0.4292855,"SpIR"
0.4210871,"SpIR"
0.5794224,"SpIR"
0.8540183,"SpIR"
0.9432584,"SpIR"
0.2011162,"SpIR"
0.4117569,"SpIR"
0.8105329,"SpIR"
0.6335629,"SpIR"
0.6467679,"SpIR"
0.08941426,"SpIR"
0.07834995,"SpIR"
0.6031899,"SpIR"
0.04156496,"SpIR"
0.458271,"SpIR"
0.07338294,"SpIR"
0.1323619,"SpIR"
0.4761289,"SpIR"
0.1195804,"SpIR"
0.4958162,"SpIR"
0.06384452,"SpIR"
0.1992581,"SpIR"
0.6131004,"SpIR"
0.09939416,"SpIR"
0.6031899,"SpIR"
0.294502,"SpIR"
0.4154577,"SpIR"
0.3642172,"SpIR"
0.3655267,"SpIR"
0.02538461,"SpIR"
0.4761289,"SpIR"
0.4931239,"SpIR"
0.6742283,"SpIR"
0.1798304,"SpIR"
0.2813793,"SpIR"
0.5685223,"SpIR"
0.069885,"SpIR"
0.02288948,"SpIR"
0.5994049,"SpIR"
0.6131004,"SpIR"
0.3129214,"SpIR"
0.213916,"SpIR"
0.2179711,"SpIR"
0.4555503,"SpIR"
0.05786323,"SpIR"
0.6676478,"SpIR"
0.8047976,"SpIR"
0.09947341,"SpIR"
0.2585396,"SpIR"
0.1042251,"SpIR"
0.1857611,"SpIR"
0.4242929,"SpIR"
0.4030822,"SpIR"
0.0596445,"SpIR"
0.6176494,"SpIR"
0.5629677,"SpIR"
0.3129214,"SpIR"
0.05786323,"SpIR"
0.6131004,"SpIR"
0.4684318,"SpIR"
0.635911,"SpIR"
0.2157457,"SpIR"
0.1996494,"SpIR"
0.5596426,"SpIR"
0.7896846,"SpIR"
0.6714461,"SpIR"
0.01411312,"SpIR"
0.8329206,"SpIR"
0.1268938,"SpIR"
0.6335629,"SpIR"
0.069885,"SpIR"
0.04227692,"SpIR"
0.6676478,"SpIR"
0.573903,"SpIR"
0.3752734,"SpIR"
0.5479633,"SpIR"
0.7262221,"SpIR"
0.745968,"SpIR"
0.0002602984,"SpIR"
0.5471495,"SpIR"
0.4555503,"SpIR"
0.02538461,"SpIR"
0.2713749,"SpIR"
0.6922499,"SpIR"
0.069885,"SpIR"
0.1195804,"SpIR"
0.8473533,"SpIR"
0.006554699,"SpIR"
0.4675171,"SpIR"
0.632276,"SpIR"
0.1675376,"SpIR"
0.7183558,"SpIR"
0.4210871,"SpIR"
0.2011162,"SpIR"
0.01452871,"SpIR"
0.07513384,"SpIR"
0.08947776,"SpIR"
0.1268938,"SpIR"
0.6075565,"SpIR"
0.1018295,"SpIR"
0.1605858,"SpIR"
0.6188751,"SpIR"
0.2541197,"SpIR"
0.1675376,"SpIR"
0.1800849,"SpIR"
0.2683656,"SpIR"
0.2011162,"SpIR"
0.6116751,"SpIR"
0.2395434,"SpIR"
0.4117569,"SpIR"
0.2477623,"SpIR"
0.6335629,"SpIR"
0.05346569,"SpIR"
0.312053,"SpIR"
0.2385123,"SpIR"
0.3963497,"SpIR"
0.1342771,"SpIR"
0.2767265,"SpIR"
0.6467699,"SpIR"
0.1944777,"SpIR"
0.5790191,"SpIR"
0.7966609,"SpIR"
0.005616915,"SpIR"
0.001397936,"SpIR"
0.1070446,"SpIR"
0.0500479,"SpIR"
0.8360278,"SpIR"
0.2179711,"SpIR"
0.4486131,"SpIR"
0.02717929,"SpIR"
0.2385123,"SpIR"
0.2318316,"SpIR"
0.5994049,"SpIR"
0.213916,"SpIR"
0.06520563,"SpIR"
0.5603627,"SpIR"
0.3416779,"SpIR"
0.03284948,"SpIR"
0.1535352,"SpIR"
0.0596445,"SpIR"
0.5303331,"SpIR"
0.07311551,"SpIR"
0.278035,"SpIR"
0.4931239,"SpIR"
0.9452089,"SpIR"
0.2487079,"SpIR"
0.1504328,"SpIR"
0.3290941,"SpIR"
0.4117569,"SpIR"
0.2851406,"SpIR"
0.4931239,"SpIR"
0.2901974,"SpIR"
0.481425,"SpIR"
0.0596445,"SpIR"
0.3443583,"SpIR"
0.004444862,"SpIR"
0.1798304,"SpIR"
0.1798304,"SpIR"
0.695032,"SpIR"
0.4421715,"SpIR"
0.07466877,"SpIR"
0.7518639,"SpIR"
0.2851406,"SpIR"
0.7265975,"SpIR"
0.6335629,"SpIR"
0.5729833,"SpIR"
0.02538461,"SpIR"
0.1675376,"SpIR"
0.8534656,"SpIR"
0.2954231,"SpIR"
0.04156496,"SpIR"
0.02717929,"SpIR"
0.341275,"SpIR"
0.5596426,"SpIR"
0.278035,"SpIR"
0.2141533,"SpIR"
0.294502,"SpIR"
0.6276202,"SpIR"
0.2157457,"SpIR"
0.4675171,"SpIR"
0.631305,"SpIR"
0.459618,"SpIR"
0.74994,"SpIR"
0.3356141,"SpIR"
0.05786323,"SpIR"
0.2141533,"SpIR"
0.631305,"SpIR"
0.01671885,"SpIR"
0.4947666,"SpIR"
0.6803619,"SpIR"
0.1251304,"SpIR"
0.2367042,"SpIR"
0.8534656,"SpIR"
0.2683692,"SpIR"
0.6896068,"SpIR"
0.5994049,"SpIR"
0.2513688,"SpIR"
0.4242929,"SpIR"
0.2179711,"SpIR"
0.2737023,"SpIR"
0.55363,"SpIR"
0.06384452,"SpIR"
0.009940642,"SpIR"
0.4154577,"SpIR"
0.4242929,"SpIR"
0.7882354,"SpIR"
0.6031899,"SpIR"
0.213916,"SpIR"
0.7187808,"SpIR"
0.09008412,"SpIR"
0.04990261,"SpIR"
0.278035,"SpIR"
0.4383463,"SpIR"
0.1110766,"SpIR"
0.03922731,"SpIR"
0.2813793,"SpIR"
0.3392042,"SpIR"
0.4675171,"SpIR"
0.4754844,"SpIR"
0.1800849,"SpIR"
0.3771333,"SpIR"
0.8821322,"SpIR"
0.7108996,"SpIR"
0.9364119,"SpIR"
0.7752616,"SpIR"
0.5229138,"SpIR"
0.3129214,"SpIR"
0.1037572,"SpIR"
0.9110205,"SpIR"
0.6335629,"SpIR"
0.6484441,"SpIR"
0.459618,"SpIR"
0.3720975,"SpIR"
0.009940642,"SpIR"
0.656532,"SpIR"
0.6129309,"SpIR"
0.01008571,"SpIR"
0.8329206,"SpIR"
0.4384681,"SpIR"
0.1675376,"SpIR"
0.7680091,"SpIR"
0.6054455,"SpIR"
0.5405763,"SpIR"
0.6894969,"SpIR"
0.4903065,"SpIR"
0.4292855,"SpIR"
0.7187808,"SpIR"
0.9215976,"SpIR"
0.1944777,"SpIR"
0.2359232,"SpIR"
0.7046434,"SpIR"
0.07338294,"SpIR"
0.6661953,"SpIR"
0.2901711,"SpIR"
0.0596445,"SpIR"
0.1301981,"SpIR"
0.04156496,"SpIR"
0.6467699,"SpIR"
0.06520563,"SpIR"
0.5390443,"SpIR"
0.4684318,"SpIR"
0.3408789,"SpIR"
0.6714461,"SpIR"
0.1561215,"SpIR"
0.2089471,"SpIR"
0.3057616,"SpIR"
0.2424236,"SpIR"
0.3570834,"SpIR"
0.2476151,"SpIR"
0.3416779,"SpIR"
0.06384452,"SpIR"
0.2755447,"SpIR"
0.9238012,"SpIR"
0.8329206,"SpIR"
0.2141533,"SpIR"
0.2050929,"SpIR"
0.509867,"SpIR"
0.3212366,"SpIR"
0.3290941,"SpIR"
0.5685223,"SpIR"
0.129969,"SpIR"
0.2532726,"SpIR"
0.6188751,"SpIR"
0.2871901,"SpIR"
0.635911,"SpIR"
0.4999173,"SpIR"
0.5491986,"SpIR"
0.693245,"SpIR"
0.01671885,"SpIR"
0.6599934,"SpIR"
0.02538461,"SpIR"
0.2385123,"SpIR"
0.7792373,"SpIR"
0.06520563,"SpIR"
0.632276,"SpIR"
0.6467679,"SpIR"
0.1671852,"SpIR"
0.181324,"SpIR"
0.4143653,"SpIR"
0.469709,"SpIR"
0.6676478,"SpIR"
0.2182632,"SpIR"
0.01871674,"SpIR"
0.9452089,"SpIR"
0.1234395,"SpIR"
0.2498515,"SpIR"
0.1944777,"SpIR"
0.7882354,"SpIR"
0.6031899,"SpIR"
0.2385123,"SpIR"
0.4427062,"SpIR"
0.3129214,"SpIR"
0.006554699,"SpIR"
0.009940642,"SpIR"
0.6484441,"SpIR"
0.1195804,"SpIR"
0.06384452,"SpIR"
0.5790191,"SpIR"
0.7428409,"SpIR"
0.04738106,"SpIR"
0.1195804,"SpIR"
0.2618059,"SpIR"
0.4598334,"SpIR"
0.459618,"SpIR"
0.7430257,"SpIR"
0.469709,"SpIR"
0.5760895,"SpIR"
0.6131004,"SpIR"
0.1259641,"SpIR"
0.3655267,"SpIR"
0.1535352,"SpIR"
0.5312908,"SpIR"
0.3233056,"SpIR"
0.7734012,"SpIR"
0.009940642,"SpIR"
0.02538461,"SpIR"
0.6204518,"SpIR"
0.01008571,"SpIR"
0.4928271,"SpIR"
0.1504328,"SpIR"
0.3416779,"SpIR"
0.09161286,"SpIR"
0.2282273,"SpIR"
0.8234329,"SpIR"
0.1259641,"SpIR"
0.6741904,"SpIR"
0.4117569,"SpIR"
0.004444862,"SpIR"
0.414114,"SpIR"
0.004444862,"SpIR"
0.9452089,"SpIR"
0.4814845,"SpIR"
0.5066811,"SpIR"
0.001397936,"SpIR"
0.06384452,"SpIR"
0.07466877,"SpIR"
0.3634541,"SpIR"
0.2986399,"SpIR"
0.02971939,"SpIR"
0.2541197,"SpIR"
0.7205075,"SpIR"
0.1561215,"SpIR"
0.0596445,"SpIR"
0.06520563,"SpIR"
0.0596445,"SpIR"
0.2813105,"SpIR"
0.7076642,"SpIR"
0.3963497,"SpIR"
0.1880091,"SpIR"
0.278035,"SpIR"
0.0596445,"SpIR"
0.4486131,"SpIR"
0.04156496,"SpIR"
0.6085065,"SpIR"
0.4154577,"SpIR"
0.4339981,"SpIR"
0.9452089,"SpIR"
0.0183632,"SpIR"
0.069885,"SpIR"
0.3570834,"SpIR"
0.5994049,"SpIR"
0.2554707,"SpIR"
0.4117569,"SpIR"
0.1423365,"SpIR"
0.3570834,"SpIR"
0.6676478,"SpIR"
0.2391118,"SpIR"
0.4930817,"SpIR"
0.1576503,"SpIR"
0.5915624,"SpIR"
0.1580698,"SpIR"
0.5915624,"SpIR"
0.08805744,"SpIR"
0.4684318,"SpIR"
0.5312908,"SpIR"
0.009940642,"SpIR"
0.1800849,"SpIR"
0.2498515,"SpIR"
0.1195804,"SpIR"
0.1944777,"SpIR"
0.6306364,"SpIR"
0.722151,"SpIR"
0.2498515,"SpIR"
0.0183632,"SpIR"
0.3724617,"SpIR"
0.5321495,"SpIR"
0.3493553,"SpIR"
0.4360987,"SpIR"
0.7168588,"SpIR"
0.3744847,"SpIR"
0.4769109,"SpIR"
0.3443583,"SpIR"
0.2513688,"SpIR"
0.6204518,"SpIR"
0.8714156,"SpIR"
0.069885,"SpIR"
0.6335629,"SpIR"
0.5190206,"SpIR"
0.02590145,"SpIR"
0.24124,"SpIR"
0.4958162,"SpIR"
0.1535352,"SpIR"
0.2879984,"SpIR"
0.2114147,"SpIR"
0.2179711,"SpIR"
0.02815595,"SpIR"
0.2395434,"SpIR"
0.297048,"SpIR"
0.04156496,"SpIR"
0.6971807,"SpIR"
0.4427062,"SpIR"
0.3655267,"SpIR"
0.4034494,"SpIR"
0.069885,"SpIR"
0.8505182,"SpIR"
0.6442211,"SpIR"
0.07466877,"SpIR"
0.6799865,"SpIR"
0.2879984,"SpIR"
0.01671885,"SpIR"
0.07466877,"SpIR"
0.1944777,"SpIR"
0.7353233,"SpIR"
0.5312908,"SpIR"
0.7187808,"SpIR"
0.1957963,"SpIR"
0.3392042,"SpIR"
0.06520563,"SpIR"
0.8501568,"SpIR"
0.01452871,"SpIR"
0.1268938,"SpIR"
0.573903,"SpIR"
0.1800849,"SpIR"
0.6597658,"SpIR"
0.4684318,"SpIR"
0.06135662,"SpIR"
0.5729833,"SpIR"
0.4937407,"SpIR"
0.05401974,"SpIR"
0.3655267,"SpIR"
0.1330299,"SpIR"
0.7251851,"SpIR"
0.7284547,"SpIR"
0.5803473,"SpIR"
0.1419909,"SpIR"
0.3392042,"SpIR"
0.4785184,"SpIR"
0.4962791,"SpIR"
0.2179711,"SpIR"
0.8501568,"SpIR"
0.02409479,"SpIR"
0.4117569,"SpIR"
0.6188751,"SpIR"
0.4684318,"SpIR"
0.7966609,"SpIR"
0.5066811,"SpIR"
0.3699673,"SpIR"
0.716666,"SpIR"
0.005616915,"SpIR"
0.8540183,"SpIR"
0.8786768,"SpIR"
0.7183558,"SpIR"
0.3129214,"SpIR"
0.8666388,"SpIR"
0.02538461,"SpIR"
0.1414973,"SpIR"
0.2513688,"SpIR"
0.7911628,"SpIR"
0.2774795,"SpIR"
0.573903,"SpIR"
0.3290941,"SpIR"
0.2683656,"SpIR"
0.01038497,"SpIR"
0.3570834,"SpIR"
0.1673231,"SpIR"
0.3231621,"SpIR"
0.06216959,"SpIR"
0.4537004,"SpIR"
0.004444862,"SpIR"
0.7694349,"SpIR"
0.1234395,"SpIR"
0.4117569,"SpIR"
0.2498515,"SpIR"
0.129969,"SpIR"
0.05883647,"SpIR"
0.5711016,"SpIR"
0.1561215,"SpIR"
0.3570834,"SpIR"
0.02538461,"SpIR"
0.5385826,"SpIR"
0.7734012,"SpIR"
0.1576224,"SpIR"
0.2946391,"SpIR"
0.5491986,"SpIR"
0.7154435,"SpIR"
0.5409977,"SpIR"
0.459618,"SpIR"
0.8786768,"SpIR"
0.823498,"SpIR"
0.04520392,"SpIR"
0.6329496,"SpIR"
0.6467679,"SpIR"
0.07738047,"SpIR"
0.3570834,"SpIR"
0.04520392,"SpIR"
0.001397936,"SpIR"
0.1311327,"SpIR"
0.1195804,"SpIR"
0.7251851,"SpIR"
0.0647765,"SpIR"
0.6676478,"SpIR"
0.1268938,"SpIR"
0.4962791,"SpIR"
0.1195804,"SpIR"
0.4486131,"SpIR"
0.1800849,"SpIR"
0.7435171,"SpIR"
0.6411065,"SpIR"
0.7020508,"SpIR"
0.9110205,"SpIR"
0.004444862,"SpIR"
0.6335629,"SpIR"
0.80695,"SpIR"
0.3467448,"SpIR"
0.06520563,"SpIR"
0.09225497,"SpIR"
0.4210871,"SpIR"
0.1330299,"SpIR"
0.3771333,"SpIR"
0.2037209,"SpIR"
0.06135662,"SpIR"
0.2513688,"SpIR"
0.1259641,"SpIR"
0.4958162,"SpIR"
0.9098162,"SpIR"
0.06135662,"SpIR"
0.2395434,"SpIR"
0.005616915,"SpIR"
0.55363,"SpIR"
0.6710656,"SpIR"
0.1699612,"SpIR"
0.2713749,"SpIR"
0.1139785,"SpIR"
0.7031595,"SpIR"
0.297048,"SpIR"
0.1494054,"SpIR"
0.4980703,"SpIR"
0.6131004,"SpIR"
0.8147053,"SpIR"
0.2813793,"SpIR"
0.2541197,"SpIR"
0.6031899,"SpIR"
0.06384452,"SpIR"
0.03284948,"SpIR"
0.2141533,"SpIR"
0.5629677,"SpIR"
0.2513688,"SpIR"
0.5994049,"SpIR"
0.1195804,"SpIR"
0.3655267,"SpIR"
0.6157599,"SpIR"
0.1110766,"SpIR"
0.5760759,"SpIR"
0.2379976,"SpIR"
0.4937407,"SpIR"
0.6840687,"SpIR"
0.068864,"SpIR"
0.5405763,"SpIR"
0.1195804,"SpIR"
0.4117569,"SpIR"
0.7262221,"SpIR"
0.4383463,"SpIR"
0.09225497,"SpIR"
0.6354372,"SpIR"
0.0596445,"SpIR"
0.6597658,"SpIR"
0.2029486,"SpIR"
0.1195804,"SpIR"
0.7882354,"SpIR"
0.3197297,"SpIR"
0.6942551,"SpIR"
0.4210871,"SpIR"
0.1494054,"SpIR"
0.2813793,"SpIR"
0.897567,"SpIR"
0.7108996,"SpIR"
0.7428409,"SpIR"
0.009940642,"SpIR"
0.4248784,"SpIR"
0.6306364,"SpIR"
0.4326342,"SpIR"
0.55363,"SpIR"
0.3356141,"SpIR"
0.2901711,"SpIR"
0.8147053,"SpIR"
0.2813105,"SpIR"
0.341275,"SpIR"
0.7265975,"SpIR"
0.3642172,"SpIR"
0.2713749,"SpIR"
0.4210871,"SpIR"
0.1857611,"SpIR"
0.9461908,"SpIR"
0.05883647,"SpIR"
0.2432374,"SpIR"
0.2767265,"SpIR"
0.069885,"SpIR"
0.4242929,"SpIR"
0.2230719,"SpIR"
0.6131004,"SpIR"
0.4154577,"SpIR"
0.3634541,"SpIR"
0.5479633,"SpIR"
0.693245,"SpIR"
0.4339981,"SpIR"
0.06384452,"SpIR"
0.2946391,"SpIR"
0.7128628,"SpIR"
0.6714461,"SpIR"
0.2532726,"SpIR"
0.2478484,"SpIR"
0.1800849,"SpIR"
0.745968,"SpIR"
0.7397817,"SpIR"
0.0500479,"SpIR"
0.74994,"SpIR"
0.1110766,"SpIR"
0.2395434,"SpIR"
0.7834206,"SpIR"
0.2946391,"SpIR"
0.1798304,"SpIR"
0.2871901,"SpIR"
0.2647043,"SpIR"
0.6442211,"SpIR"
0.9477287,"SpIR"
0.1901926,"SpIR"
0.5994049,"SpIR"
0.6573458,"SpIR"
0.1195804,"SpIR"
0.5395375,"SpIR"
0.06520563,"SpIR"
0.2513648,"SpIR"
0.069885,"SpIR"
0.3387332,"SpIR"
0.3570834,"SpIR"
0.7028105,"SpIR"
0.7834206,"SpIR"
0.3290941,"SpIR"
0.07834995,"SpIR"
0.05451192,"SpIR"
0.5138772,"SpIR"
0.632276,"SpIR"
0.5160211,"SpIR"
0.2050929,"SpIR"
0.3030749,"SpIR"
0.1957963,"SpIR"
0.07466877,"SpIR"
0.2029486,"SpIR"
0.1698649,"SpIR"
0.6680095,"SpIR"
0.3405372,"SpIR"
0.8354417,"SpIR"
0.5567272,"SpIR"
0.01008571,"SpIR"
0.6131004,"SpIR"
0.3231621,"SpIR"
0.09008412,"SpIR"
0.632276,"SpIR"
0.09008412,"SpIR"
0.02717929,"SpIR"
0.6129309,"SpIR"
0.8505182,"SpIR"
0.0675955,"SpIR"
0.2011162,"SpIR"
0.1139785,"SpIR"
0.722151,"SpIR"
0.02409479,"SpIR"
0.2498515,"SpIR"
0.2498515,"SpIR"
0.1798304,"SpIR"
0.8528975,"SpIR"
0.7284547,"SpIR"
0.07738047,"SpIR"
0.7628049,"SpIR"
0.3392042,"SpIR"
0.7128628,"SpIR"
0.05786323,"SpIR"
0.459618,"SpIR"
0.6335629,"SpIR"
0.3442763,"SpIR"
0.7734012,"SpIR"
0.2195503,"SpIR"
0.7882354,"SpIR"
0.4248784,"SpIR"
0.2395434,"SpIR"
0.3210922,"SpIR"
0.1944777,"SpIR"
0.06520563,"SpIR"
0.278035,"SpIR"
0.2901711,"SpIR"
0.7974243,"SpIR"
0.8473533,"SpIR"
0.4210871,"SpIR"
0.4684318,"SpIR"
0.5395375,"SpIR"
0.5845045,"SpIR"
0.4925394,"SpIR"
0.1631151,"SpIR"
0.4947666,"SpIR"
0.2477623,"SpIR"
0.1149068,"SpIR"
0.5471495,"SpIR"
0.2532726,"SpIR"
0.1414973,"SpIR"
0.6467699,"SpIR"
0.4882248,"SpIR"
0.1561215,"SpIR"
0.02763124,"SpIR"
0.5491986,"SpIR"
0.2498515,"SpIR"
0.6724068,"SpIR"
0.0596445,"SpIR"
0.5629677,"SpIR"
0.6129309,"SpIR"
0.297048,"SpIR"
0.3392042,"SpIR"
0.2760712,"SpIR"
0.2532726,"SpIR"
0.06520563,"SpIR"
0.08947776,"SpIR"
0.3818435,"SpIR"
0.2179711,"SpIR"
0.7975321,"SpIR"
0.2011162,"SpIR"
0.6742283,"SpIR"
0.5409977,"SpIR"
0.4242929,"SpIR"
0.1504328,"SpIR"
0.6131004,"SpIR"
0.1042251,"SpIR"
0.3718361,"SpIR"
0.2282273,"SpIR"
0.640472,"SpIR"
0.05786323,"SpIR"
0.3720975,"SpIR"
0.4785184,"SpIR"
0.3408789,"SpIR"
0.1798304,"SpIR"
0.1576503,"SpIR"
0.1047611,"SpIR"
0.1259641,"SpIR"
0.5729833,"SpIR"
0.3233056,"SpIR"
0.459618,"SpIR"
0.1880091,"SpIR"
0.5729833,"SpIR"
0.1481258,"SpIR"
0.1576224,"SpIR"
0.1631151,"SpIR"
0.458271,"SpIR"
0.2179711,"SpIR"
0.1244006,"SpIR"
0.5190206,"SpIR"
0.6306364,"SpIR"
0.6061755,"SpIR"
0.001397936,"SpIR"
0.004444862,"SpIR"
0.04990261,"SpIR"
0.5729833,"SpIR"
0.2901711,"SpIR"
0.2089471,"SpIR"
0.5596426,"SpIR"
0.6467699,"SpIR"
0.1234395,"SpIR"
0.1798304,"SpIR"
0.0596445,"SpIR"
0.3416779,"SpIR"
0.4210871,"SpIR"
0.7265975,"SpIR"
0.2161693,"SpIR"
0.004444862,"SpIR"
0.3467448,"SpIR"
0.1605858,"SpIR"
0.2089471,"SpIR"
0.5994049,"SpIR"
0.2179711,"SpIR"
0.5453027,"SpIR"
0.297048,"SpIR"
0.3570834,"SpIR"
0.7578688,"SpIR"
0.1388794,"SpIR"
0.5254134,"SpIR"
0.4598334,"SpIR"
0.3655267,"SpIR"
0.07834995,"SpIR"
0.4498177,"SpIR"
0.3443583,"SpIR"
0.3961581,"SpIR"
0.07834995,"SpIR"
0.3231621,"SpIR"
0.2282273,"SpIR"
0.155016,"SpIR"
0.6131004,"SpIR"
0.759703,"SpIR"
0.2856071,"SpIR"
0.7265975,"SpIR"
0.3752734,"SpIR"
0.0500479,"SpIR"
0.436496,"SpIR"
0.3720975,"SpIR"
0.00963664,"SpIR"
0.01044998,"SpIR"
0.2690396,"SpIR"
0.1561215,"SpIR"
0.4211882,"SpIR"
0.458271,"SpIR"
0.3961581,"SpIR"
0.2179711,"SpIR"
0.2385123,"SpIR"
0.2050929,"SpIR"
0.6896366,"SpIR"
0.3069506,"SpIR"
0.6896366,"SpIR"
0.3484473,"SpIR"
0.3408789,"SpIR"
0.09947341,"SpIR"
0.693245,"SpIR"
0.5229138,"SpIR"
0.09939416,"SpIR"
0.4878287,"SpIR"
0.2424236,"SpIR"
0.5385826,"SpIR"
0.1561215,"SpIR"
0.1798304,"SpIR"
0.6188751,"SpIR"
0.06384452,"SpIR"
0.04762164,"SpIR"
0.5729833,"SpIR"
0.5629547,"SpIR"
0.001397936,"SpIR"
0.5585276,"SpIR"
0.7680091,"SpIR"
0.2498515,"SpIR"
0.1576136,"SpIR"
0.8786768,"SpIR"
0.4326342,"SpIR"
0.09225497,"SpIR"
0.8234329,"SpIR"
0.4675171,"SpIR"
0.1675376,"SpIR"
0.9260978,"SpIR"
0.7265975,"SpIR"
0.06520563,"SpIR"
0.2618059,"SpIR"
0.6988587,"SpIR"
0.2424236,"SpIR"
0.7785144,"SpIR"
0.1798304,"SpIR"
0.2851406,"SpIR"
0.2532726,"SpIR"
0.1047611,"SpIR"
0.4785184,"SpIR"
0.9609117,"SpIR"
0.05786323,"SpIR"
0.6306364,"SpIR"
0.7680091,"SpIR"
0.3290941,"SpIR"
0.8329206,"SpIR"
0.0596445,"SpIR"
0.1631151,"SpIR"
0.1268938,"SpIR"
0.6054455,"SpIR"
0.2395434,"SpIR"
0.05401974,"SpIR"
0.08947776,"SpIR"
0.1535352,"SpIR"
0.8329206,"SpIR"
0.06520563,"SpIR"
0.8422108,"SpIR"
0.2432374,"SpIR"
0.08947776,"SpIR"
0.3655267,"SpIR"
0.5994049,"SpIR"
0.3197297,"SpIR"
0.8567061,"SpIR"
0.6467699,"SpIR"
0.6444402,"SpIR"
0.8452567,"SpIR"
0.02717929,"SpIR"
0.1110766,"SpIR"
0.7834206,"SpIR"
0.8219506,"SpIR"
0.1580698,"SpIR"
0.4785184,"SpIR"
0.6306364,"SpIR"
0.03485574,"SpIR"
0.178867,"SpIR"
0.0596445,"SpIR"
0.2532726,"SpIR"
0.213916,"SpIR"
0.4928271,"SpIR"
0.1675376,"SpIR"
0.1699612,"SpIR"
0.6676478,"SpIR"
0.2179711,"SpIR"
0.7680091,"SpIR"
0.5303331,"SpIR"
0.6777322,"SpIR"
0.722151,"SpIR"
0.759703,"SpIR"
0.459618,"SpIR"
0.1195804,"SpIR"
0.1268938,"SpIR"
0.02538461,"SpIR"
0.2618059,"SpIR"
0.8672763,"SpIR"
0.3443583,"SpIR"
0.5395375,"SpIR"
0.823498,"SpIR"
0.2541197,"SpIR"
0.6880622,"SpIR"
0.4937407,"SpIR"
0.2597708,"SpIR"
0.3226812,"SpIR"
0.5491986,"SpIR"
0.02717929,"SpIR"
0.720293,"SpIR"
0.1388794,"SpIR"
0.5229138,"SpIR"
0.3226812,"SpIR"
0.1311327,"SpIR"
0.7752865,"SpIR"
0.3771333,"SpIR"
0.4242929,"SpIR"
0.2179711,"SpIR"
0.2851406,"SpIR"
0.1671852,"SpIR"
0.1181045,"SpIR"
0.7251851,"SpIR"
0.05883647,"SpIR"
0.6335629,"SpIR"
0.6676478,"SpIR"
0.1798304,"SpIR"
0.1992581,"SpIR"
0.4326342,"SpIR"
0.06216959,"SpIR"
0.02541874,"SpIR"
0.2385123,"SpIR"
0.4486131,"SpIR"
0.7265975,"SpIR"
0.6444402,"SpIR"
0.3354126,"SpIR"
0.6803619,"SpIR"
0.1798304,"SpIR"
0.1330299,"SpIR"
0.3839586,"SpIR"
0.1576136,"SpIR"
0.6444402,"SpIR"
0.3467448,"SpIR"
0.00963664,"SpIR"
0.4210871,"SpIR"
0.02538461,"SpIR"
0.2395434,"SpIR"
0.5917055,"SpIR"
0.2179711,"SpIR"
0.004444862,"SpIR"
0.8219506,"SpIR"
0.04156496,"SpIR"
0.04156496,"SpIR"
0.2743135,"SpIR"
0.459618,"SpIR"
0.6676478,"SpIR"
0.4486131,"SpIR"
0.2532726,"SpIR"
0.6444402,"SpIR"
0.2813105,"SpIR"
0.4947666,"SpIR"
0.3129214,"SpIR"
0.05786323,"SpIR"
0.9240102,"SpIR"
0.3655267,"SpIR"
0.4495182,"SpIR"
0.6698696,"SpIR"
0.4238437,"SpIR"
0.069885,"SpIR"
0.3304643,"SpIR"
0.5729833,"SpIR"
0.1330299,"SpIR"
0.2554707,"SpIR"
0.1330299,"SpIR"
0.1675376,"SpIR"
0.1880091,"SpIR"
0.06135662,"SpIR"
0.0340064,"SpIR"
0.07466877,"SpIR"
0.7187808,"SpIR"
0.03284948,"SpIR"
0.1675376,"SpIR"
0.5471495,"SpIR"
0.4007177,"SpIR"
0.7128628,"SpIR"
0.4424984,"SpIR"
0.6777322,"SpIR"
0.0596445,"SpIR"
0.06520563,"SpIR"
0.3553433,"SpIR"
0.4030822,"SpIR"
0.1330299,"SpIR"
0.6676478,"SpIR"
0.4785184,"SpIR"
0.2385123,"SpIR"
0.1448533,"SpIR"
0.4807297,"SpIR"
0.3655267,"SpIR"
0.3718361,"SpIR"
0.2813793,"SpIR"
0.2683656,"SpIR"
0.3655267,"SpIR"
0.2813793,"SpIR"
0.6077144,"SpIR"
0.2813793,"SpIR"
0.4852155,"SpIR"
0.2282273,"SpIR"
0.4814845,"SpIR"
0.1944777,"SpIR"
0.5729833,"SpIR"
0.5729833,"SpIR"
0.07834995,"SpIR"
