"phi","dens","study","distribution"
0.253253253253253,16.4657358179148,"study_1","Gaussian"
0.254254254254254,15.9352535362155,"study_1","Gaussian"
0.255255255255255,15.3829423278893,"study_1","Gaussian"
0.256256256256256,14.8122981667498,"study_1","Gaussian"
0.257257257257257,14.2268279404737,"study_1","Gaussian"
0.258258258258258,13.6300143273151,"study_1","Gaussian"
0.259259259259259,13.0252823163469,"study_1","Gaussian"
0.26026026026026,12.4159678024945,"study_1","Gaussian"
0.261261261261261,11.8052886342499,"study_1","Gaussian"
0.262262262262262,11.1963184333567,"study_1","Gaussian"
0.263263263263263,10.591963443476,"study_1","Gaussian"
0.264264264264264,9.99494260040622,"study_1","Gaussian"
0.265265265265265,9.40777095138163,"study_1","Gaussian"
0.266266266266266,8.83274648677064,"study_1","Gaussian"
0.267267267267267,8.27194038551076,"study_1","Gaussian"
0.268268268268268,7.72719061709573,"study_1","Gaussian"
0.269269269269269,7.200098788958,"study_1","Gaussian"
0.27027027027027,6.69203007958128,"study_1","Gaussian"
0.271271271271271,6.20411605535816,"study_1","Gaussian"
0.272272272272272,5.73726013360182,"study_1","Gaussian"
0.273273273273273,5.29214542556302,"study_1","Gaussian"
0.274274274274274,4.86924467192522,"study_1","Gaussian"
0.275275275275275,4.4688319690079,"study_1","Gaussian"
0.276276276276276,4.09099597658263,"study_1","Gaussian"
0.277277277277277,3.73565429742874,"study_1","Gaussian"
0.278278278278278,3.40256872403096,"study_1","Gaussian"
0.279279279279279,3.09136105854165,"study_1","Gaussian"
0.28028028028028,2.80152922761344,"study_1","Gaussian"
0.281281281281281,2.53246343320802,"study_1","Gaussian"
0.282282282282282,2.28346210323052,"study_1","Gaussian"
0.283283283283283,2.05374743104216,"study_1","Gaussian"
0.284284284284284,1.84248031979383,"study_1","Gaussian"
0.285285285285285,1.64877457536277,"study_1","Gaussian"
0.286286286286286,1.47171021976954,"study_1","Gaussian"
0.287287287287287,1.31034582467503,"study_1","Gaussian"
0.288288288288288,1.16372979134954,"study_1","Gaussian"
0.289289289289289,1.03091052888819,"study_1","Gaussian"
0.29029029029029,0.910945506027617,"study_1","Gaussian"
0.291291291291291,0.802909173385323,"study_1","Gaussian"
0.292292292292292,0.705899772072995,"study_1","Gaussian"
0.293293293293293,0.619045061281871,"study_1","Gaussian"
0.294294294294294,0.541507011533307,"study_1","Gaussian"
0.295295295295295,0.472485521830397,"study_1","Gaussian"
0.296296296296296,0.411221227995611,"study_1","Gaussian"
0.297297297297297,0.356997476146879,"study_1","Gaussian"
0.298298298298298,0.309141539703852,"study_1","Gaussian"
0.299299299299299,0.267025160713874,"study_1","Gaussian"
0.3003003003003,0.230064496855392,"study_1","Gaussian"
0.301301301301301,0.197719554441272,"study_1","Gaussian"
0.302302302302302,0.169493185340862,"study_1","Gaussian"
0.303303303303303,0.144929722202894,"study_1","Gaussian"
0.304304304304304,0.123613321920958,"study_1","Gaussian"
0.305305305305305,0.105166082159057,"study_1","Gaussian"
0.306306306306306,0.089245990150493,"study_1","Gaussian"
0.307307307307307,0.07554475708602,"study_1","Gaussian"
0.308308308308308,0.0637855853828134,"study_1","Gaussian"
0.309309309309309,0.0537209101194022,"study_1","Gaussian"
0.31031031031031,0.0451301500561364,"study_1","Gaussian"
0.311311311311311,0.0378174980369896,"study_1","Gaussian"
0.312312312312312,0.0316097752665984,"study_1","Gaussian"
0.313313313313313,0.0263543690363867,"study_1","Gaussian"
0.314314314314314,0.0219172689772918,"study_1","Gaussian"
0.315315315315315,0.0181812128693018,"study_1","Gaussian"
0.316316316316316,0.0150439494506065,"study_1","Gaussian"
0.317317317317317,0.0124166225402044,"study_1","Gaussian"
0.318318318318318,0.0102222781054547,"study_1","Gaussian"
0.319319319319319,0.00839449365028565,"study_1","Gaussian"
0.32032032032032,0.00687612744409463,"study_1","Gaussian"
0.321321321321321,0.00561818362474585,"study_1","Gaussian"
0.322322322322322,0.00457878805739126,"study_1","Gaussian"
0.323323323323323,0.00372226897836133,"study_1","Gaussian"
0.324324324324324,0.00301833586389919,"study_1","Gaussian"
0.325325325325325,0.00244134960138456,"study_1","Gaussian"
0.326326326326326,0.00196967687157464,"study_1","Gaussian"
0.327327327327327,0.00158512164190533,"study_1","Gaussian"
0.328328328328328,0.00127242679304991,"study_1","Gaussian"
0.329329329329329,0.00101883912643822,"study_1","Gaussian"
0.33033033033033,0.000813731304864649,"study_1","Gaussian"
0.331331331331331,0.000648274640153712,"study_1","Gaussian"
0.332332332332332,0.000515157042496131,"study_1","Gaussian"
0.333333333333333,0.000408340869688973,"study_1","Gaussian"
0.334334334334334,0.000322855847917604,"study_1","Gaussian"
0.335335335335335,0.000254622668139365,"study_1","Gaussian"
0.336336336336336,0.000200303285011525,"study_1","Gaussian"
0.337337337337337,0.000157174352060644,"study_1","Gaussian"
0.338338338338338,0.000123020612552941,"study_1","Gaussian"
0.339339339339339,9.60454269195639e-05,"study_1","Gaussian"
0.34034034034034,7.47959524986538e-05,"study_1","Gaussian"
0.341341341341341,5.81007987027255e-05,"study_1","Gaussian"
0.342342342342342,4.50182602777145e-05,"study_1","Gaussian"
0.343343343343343,3.47934835305068e-05,"study_1","Gaussian"
0.344344344344344,2.68231462197901e-05,"study_1","Gaussian"
0.345345345345345,2.06264325619155e-05,"study_1","Gaussian"
0.346346346346346,1.58212620913643e-05,"study_1","Gaussian"
0.347347347347347,1.21048866898606e-05,"study_1","Gaussian"
0.348348348348348,9.23810579833537e-06,"study_1","Gaussian"
0.349349349349349,7.03246751094529e-06,"study_1","Gaussian"
0.35035035035035,5.33992474911458e-06,"study_1","Gaussian"
0.351351351351351,4.04450278763774e-06,"study_1","Gaussian"
0.352352352352352,3.05560872116408e-06,"study_1","Gaussian"
0.353353353353353,2.30267657205651e-06,"study_1","Gaussian"
0.354354354354354,1.73089508024152e-06,"study_1","Gaussian"
0.355355355355355,1.29781008407846e-06,"study_1","Gaussian"
0.356356356356356,9.70630971217398e-07,"study_1","Gaussian"
0.357357357357357,7.24101996560097e-07,"study_1","Gaussian"
0.358358358358358,5.38825257046637e-07,"study_1","Gaussian"
0.359359359359359,3.99943593331573e-07,"study_1","Gaussian"
0.36036036036036,2.9610936529172e-07,"study_1","Gaussian"
0.361361361361361,2.18679535233962e-07,"study_1","Gaussian"
0.362362362362362,1.61089317192377e-07,"study_1","Gaussian"
0.363363363363363,1.18366263632236e-07,"study_1","Gaussian"
0.364364364364364,8.67544451677189e-08,"study_1","Gaussian"
0.365365365365365,6.34246580029984e-08,"study_1","Gaussian"
0.366366366366366,4.62516394249116e-08,"study_1","Gaussian"
0.367367367367367,3.3643310831207e-08,"study_1","Gaussian"
0.368368368368368,2.44102891886523e-08,"study_1","Gaussian"
0.369369369369369,1.76664675763702e-08,"study_1","Gaussian"
0.37037037037037,1.27534920706035e-08,"study_1","Gaussian"
0.371371371371371,9.18356093451374e-09,"study_1","Gaussian"
0.372372372372372,6.59622873491928e-09,"study_1","Gaussian"
0.373373373373373,4.72588230819846e-09,"study_1","Gaussian"
0.374374374374374,3.3773237679799e-09,"study_1","Gaussian"
0.375375375375375,2.40749331858653e-09,"study_1","Gaussian"
0.376376376376376,1.71182783668286e-09,"study_1","Gaussian"
0.377377377377377,1.21410899809442e-09,"study_1","Gaussian"
0.378378378378378,8.58930196295489e-10,"study_1","Gaussian"
0.379379379379379,6.06122859935011e-10,"study_1","Gaussian"
0.38038038038038,4.26644406505301e-10,"study_1","Gaussian"
0.381381381381381,2.99553258641346e-10,"study_1","Gaussian"
0.382382382382382,2.09789931018571e-10,"study_1","Gaussian"
0.383383383383383,1.46554052370409e-10,"study_1","Gaussian"
0.384384384384384,1.02120662305767e-10,"study_1","Gaussian"
0.385385385385385,7.09793492864387e-11,"study_1","Gaussian"
0.386386386386386,4.92099590959408e-11,"study_1","Gaussian"
0.387387387387387,3.40311475637015e-11,"study_1","Gaussian"
0.388388388388388,2.34748477350543e-11,"study_1","Gaussian"
0.389389389389389,1.61521959072542e-11,"study_1","Gaussian"
0.39039039039039,1.10856959414607e-11,"study_1","Gaussian"
0.391391391391391,7.58921665954599e-12,"study_1","Gaussian"
0.392392392392392,5.18243113537939e-12,"study_1","Gaussian"
0.393393393393393,3.52998392753632e-12,"study_1","Gaussian"
0.394394394394394,2.39836079204071e-12,"study_1","Gaussian"
0.395395395395395,1.62539493941253e-12,"study_1","Gaussian"
0.396396396396396,1.0987677157623e-12,"study_1","Gaussian"
0.397397397397397,7.40892975497748e-13,"study_1","Gaussian"
0.398398398398398,4.98319249356687e-13,"study_1","Gaussian"
0.399399399399399,3.34320070563835e-13,"study_1","Gaussian"
0.4004004004004,2.23727739998745e-13,"study_1","Gaussian"
0.401401401401401,1.49341263402391e-13,"study_1","Gaussian"
0.402402402402402,9.94357162108623e-14,"study_1","Gaussian"
0.403403403403403,6.60400800471897e-14,"study_1","Gaussian"
0.404404404404404,4.37497298320203e-14,"study_1","Gaussian"
0.405405405405405,2.89098447595749e-14,"study_1","Gaussian"
0.406406406406406,1.90554295611414e-14,"study_1","Gaussian"
0.407407407407407,1.25283629597562e-14,"study_1","Gaussian"
0.408408408408408,8.21622852179308e-15,"study_1","Gaussian"
0.409409409409409,5.37468842341524e-15,"study_1","Gaussian"
0.41041041041041,3.50700734334057e-15,"study_1","Gaussian"
0.411411411411411,2.28256239161542e-15,"study_1","Gaussian"
0.412412412412412,1.48187386668804e-15,"study_1","Gaussian"
0.413413413413413,9.59626915806694e-16,"study_1","Gaussian"
0.414414414414414,6.1986369644712e-16,"study_1","Gaussian"
0.415415415415415,3.99385765905457e-16,"study_1","Gaussian"
0.416416416416416,2.56679723643913e-16,"study_1","Gaussian"
0.417417417417417,1.64548202755305e-16,"study_1","Gaussian"
0.418418418418418,1.05219763899442e-16,"study_1","Gaussian"
0.419419419419419,6.71126059238775e-17,"study_1","Gaussian"
0.42042042042042,4.26985848512013e-17,"study_1","Gaussian"
0.421421421421421,2.70972651103233e-17,"study_1","Gaussian"
0.422422422422422,1.71529980720951e-17,"study_1","Gaussian"
0.423423423423423,1.08307172193712e-17,"study_1","Gaussian"
0.424424424424424,6.82145462640651e-18,"study_1","Gaussian"
0.425425425425425,4.28547900888363e-18,"study_1","Gaussian"
0.426426426426426,2.68549500736713e-18,"study_1","Gaussian"
0.427427427427427,1.6786181944776e-18,"study_1","Gaussian"
0.428428428428428,1.04660330675233e-18,"study_1","Gaussian"
0.429429429429429,6.50900909963725e-19,"study_1","Gaussian"
0.43043043043043,4.03785067829575e-19,"study_1","Gaussian"
0.431431431431431,2.49855106515462e-19,"study_1","Gaussian"
0.432432432432432,1.5421577654076e-19,"study_1","Gaussian"
0.433433433433433,9.49449739900502e-20,"study_1","Gaussian"
0.434434434434434,5.83066049573273e-20,"study_1","Gaussian"
0.435435435435435,3.57162725534673e-20,"study_1","Gaussian"
0.436436436436436,2.18231331392437e-20,"study_1","Gaussian"
0.437437437437437,1.33005829392602e-20,"study_1","Gaussian"
0.438438438438438,8.08587175187764e-21,"study_1","Gaussian"
0.439439439439439,4.90326789032804e-21,"study_1","Gaussian"
0.44044044044044,2.96583505493755e-21,"study_1","Gaussian"
0.441441441441441,1.78941455758941e-21,"study_1","Gaussian"
0.442442442442442,1.07690535855849e-21,"study_1","Gaussian"
0.443443443443443,6.46467519406154e-22,"study_1","Gaussian"
0.444444444444444,3.87095818990825e-22,"study_1","Gaussian"
0.445445445445445,2.31202673294036e-22,"study_1","Gaussian"
0.446446446446446,1.37743090149344e-22,"study_1","Gaussian"
0.447447447447447,8.18557876667805e-23,"study_1","Gaussian"
0.448448448448448,4.85212031989231e-23,"study_1","Gaussian"
0.449449449449449,2.86890608173691e-23,"study_1","Gaussian"
0.45045045045045,1.69201301870548e-23,"study_1","Gaussian"
0.451451451451451,9.95390906897652e-24,"study_1","Gaussian"
0.452452452452452,5.84098697116863e-24,"study_1","Gaussian"
0.453453453453453,3.41886069694682e-24,"study_1","Gaussian"
0.454454454454454,1.99608565427333e-24,"study_1","Gaussian"
0.455455455455455,1.16246407663923e-24,"study_1","Gaussian"
0.456456456456456,6.75277855380835e-25,"study_1","Gaussian"
0.457457457457457,3.9128038286761e-25,"study_1","Gaussian"
0.458458458458458,2.26149817296799e-25,"study_1","Gaussian"
0.459459459459459,1.30378808358379e-25,"study_1","Gaussian"
0.46046046046046,7.49756730589121e-26,"study_1","Gaussian"
0.461461461461461,4.3006721699322e-26,"study_1","Gaussian"
0.462462462462462,2.46067866452024e-26,"study_1","Gaussian"
0.463463463463463,1.40435229549398e-26,"study_1","Gaussian"
0.464464464464464,7.99465694962383e-27,"study_1","Gaussian"
0.465465465465465,4.53968999650597e-27,"study_1","Gaussian"
0.466466466466466,2.57131427470722e-27,"study_1","Gaussian"
0.467467467467467,1.45273608507475e-27,"study_1","Gaussian"
0.468468468468468,8.18692642382903e-28,"study_1","Gaussian"
0.469469469469469,4.60211694270452e-28,"study_1","Gaussian"
0.47047047047047,2.58045929417128e-28,"study_1","Gaussian"
0.471471471471471,1.44324138814646e-28,"study_1","Gaussian"
0.472472472472472,8.051624941662e-29,"study_1","Gaussian"
0.473473473473473,4.48054349867468e-29,"study_1","Gaussian"
0.474474474474474,2.48702676483097e-29,"study_1","Gaussian"
0.475475475475475,1.37699644759579e-29,"study_1","Gaussian"
0.476476476476476,7.60479970848956e-30,"study_1","Gaussian"
0.477477477477477,4.18933741472171e-30,"study_1","Gaussian"
0.478478478478478,2.30200095888043e-30,"study_1","Gaussian"
0.479479479479479,1.26173531745179e-30,"study_1","Gaussian"
0.48048048048048,6.8981656438099e-31,"study_1","Gaussian"
0.481481481481481,3.76185089244863e-31,"study_1","Gaussian"
0.482482482482482,2.0463133425182e-31,"study_1","Gaussian"
0.483483483483483,1.11031266597385e-31,"study_1","Gaussian"
0.484484484484485,6.00926078897603e-32,"study_1","Gaussian"
0.485485485485485,3.24413866666046e-32,"study_1","Gaussian"
0.486486486486486,1.74694956291232e-32,"study_1","Gaussian"
0.487487487487487,9.38347979523974e-33,"study_1","Gaussian"
0.488488488488488,5.02747685189467e-33,"study_1","Gaussian"
0.48948948948949,2.68682162917306e-33,"study_1","Gaussian"
0.49049049049049,1.43228746638313e-33,"study_1","Gaussian"
0.491491491491491,7.61595110134153e-34,"study_1","Gaussian"
0.492492492492492,4.03943572499248e-34,"study_1","Gaussian"
0.493493493493493,2.13707545759572e-34,"study_1","Gaussian"
0.494494494494495,1.12777278800106e-34,"study_1","Gaussian"
0.495495495495495,5.9364383964706e-35,"study_1","Gaussian"
0.496496496496497,3.1169721305416e-35,"study_1","Gaussian"
0.497497497497497,1.63245971439681e-35,"study_1","Gaussian"
0.498498498498498,8.52814597953795e-36,"study_1","Gaussian"
0.4994994994995,4.44395219555401e-36,"study_1","Gaussian"
0.500500500500501,2.30986570547356e-36,"study_1","Gaussian"
0.501501501501502,1.19758592463522e-36,"study_1","Gaussian"
0.502502502502503,6.19340149813815e-37,"study_1","Gaussian"
0.503503503503503,3.19487879064352e-37,"study_1","Gaussian"
0.504504504504504,1.64392551980691e-37,"study_1","Gaussian"
0.505505505505506,8.43747478832425e-38,"study_1","Gaussian"
0.506506506506507,4.31961895839379e-38,"study_1","Gaussian"
0.507507507507508,2.20587545707147e-38,"study_1","Gaussian"
0.508508508508508,1.12361916584452e-38,"study_1","Gaussian"
0.509509509509509,5.7089979610126e-39,"study_1","Gaussian"
0.510510510510511,2.89336508892442e-39,"study_1","Gaussian"
0.511511511511512,1.46267953750893e-39,"study_1","Gaussian"
0.512512512512513,7.37560642913532e-40,"study_1","Gaussian"
0.513513513513513,3.70978620816362e-40,"study_1","Gaussian"
0.514514514514514,1.86124108289168e-40,"study_1","Gaussian"
0.515515515515516,9.31448778525464e-41,"study_1","Gaussian"
0.516516516516517,4.64962496673946e-41,"study_1","Gaussian"
0.517517517517518,2.31515179605371e-41,"study_1","Gaussian"
0.518518518518518,1.14985642918489e-41,"study_1","Gaussian"
0.519519519519519,5.69652967280142e-42,"study_1","Gaussian"
0.520520520520521,2.81500849444924e-42,"study_1","Gaussian"
0.521521521521522,1.38755962760041e-42,"study_1","Gaussian"
0.522522522522523,6.82222754013921e-43,"study_1","Gaussian"
0.523523523523523,3.34582594848985e-43,"study_1","Gaussian"
0.524524524524524,1.63675278828508e-43,"study_1","Gaussian"
0.525525525525526,7.98666435943246e-44,"study_1","Gaussian"
0.526526526526527,3.8873207567587e-44,"study_1","Gaussian"
0.527527527527528,1.88728687973953e-44,"study_1","Gaussian"
0.528528528528528,9.13961841079268e-45,"study_1","Gaussian"
0.529529529529529,4.41489934527376e-45,"study_1","Gaussian"
0.530530530530531,2.12723832624137e-45,"study_1","Gaussian"
0.531531531531532,1.02238411027436e-45,"study_1","Gaussian"
0.532532532532533,4.90133777513405e-46,"study_1","Gaussian"
0.533533533533533,2.34378502073843e-46,"study_1","Gaussian"
0.534534534534534,1.1179529220594e-46,"study_1","Gaussian"
0.535535535535536,5.31902285222782e-47,"study_1","Gaussian"
0.536536536536537,2.52431063285663e-47,"study_1","Gaussian"
0.537537537537538,1.19496816849114e-47,"study_1","Gaussian"
0.538538538538539,5.64251180660431e-48,"study_1","Gaussian"
0.539539539539539,2.65760979592076e-48,"study_1","Gaussian"
0.540540540540541,1.24856902049745e-48,"study_1","Gaussian"
0.541541541541542,5.85108616573629e-49,"study_1","Gaussian"
0.542542542542543,2.73503590604824e-49,"study_1","Gaussian"
0.543543543543544,1.27524071550924e-49,"study_1","Gaussian"
0.544544544544544,5.93094515560463e-50,"study_1","Gaussian"
0.545545545545546,2.75142858863443e-50,"study_1","Gaussian"
0.546546546546547,1.27319575684066e-50,"study_1","Gaussian"
0.547547547547548,5.87671621616355e-51,"study_1","Gaussian"
0.548548548548549,2.70568264378608e-51,"study_1","Gaussian"
0.54954954954955,1.2425720824911e-51,"study_1","Gaussian"
0.550550550550551,5.69205290016835e-52,"study_1","Gaussian"
0.551551551551552,2.60087130421166e-52,"study_1","Gaussian"
0.552552552552553,1.18541767421472e-52,"study_1","Gaussian"
0.553553553553554,5.38922769466307e-53,"study_1","Gaussian"
0.554554554554555,2.4439047041431e-53,"study_1","Gaussian"
0.555555555555556,1.10546399313809e-53,"study_1","Gaussian"
0.556556556556557,4.98778282217454e-54,"study_1","Gaussian"
0.557557557557558,2.24477630060556e-54,"study_1","Gaussian"
0.558558558558559,1.00772307148634e-54,"study_1","Gaussian"
0.55955955955956,4.51244513424524e-55,"study_1","Gaussian"
0.560560560560561,2.01551143695587e-55,"study_1","Gaussian"
0.561561561561562,8.97968700019822e-56,"study_1","Gaussian"
0.562562562562563,3.99061408185706e-56,"study_1","Gaussian"
0.563563563563564,1.76897160645497e-56,"study_1","Gaussian"
0.564564564564565,7.82176192997827e-57,"study_1","Gaussian"
0.565565565565566,3.44977621858768e-57,"study_1","Gaussian"
0.566566566566567,1.51767875382619e-57,"study_1","Gaussian"
0.567567567567568,6.659956376778e-58,"study_1","Gaussian"
0.568568568568569,2.91518092973056e-58,"study_1","Gaussian"
0.56956956956957,1.27280608730875e-58,"study_1","Gaussian"
0.570570570570571,5.5432130758908e-59,"study_1","Gaussian"
0.571571571571572,2.40803891777874e-59,"study_1","Gaussian"
0.572572572572573,1.04344131828762e-59,"study_1","Gaussian"
0.573573573573574,4.50998562942603e-60,"study_1","Gaussian"
0.574574574574575,1.94439674690883e-60,"study_1","Gaussian"
0.575575575575576,8.36175066178458e-61,"study_1","Gaussian"
0.576576576576577,3.58684112320492e-61,"study_1","Gaussian"
0.577577577577578,1.53472181750663e-61,"study_1","Gaussian"
0.578578578578579,6.55012809952151e-62,"study_1","Gaussian"
0.57957957957958,2.78851201160982e-62,"study_1","Gaussian"
0.580580580580581,1.18412580435714e-62,"study_1","Gaussian"
0.581581581581582,5.01563322652729e-63,"study_1","Gaussian"
0.582582582582583,2.11912363765992e-63,"study_1","Gaussian"
0.583583583583584,8.93078060561232e-64,"study_1","Gaussian"
0.584584584584585,3.75426690483268e-64,"study_1","Gaussian"
0.585585585585586,1.57421290779216e-64,"study_1","Gaussian"
0.586586586586587,6.58422089764259e-65,"study_1","Gaussian"
0.587587587587588,2.74693204812548e-65,"study_1","Gaussian"
0.588588588588589,1.14312583310902e-65,"study_1","Gaussian"
0.58958958958959,4.74507151318542e-66,"study_1","Gaussian"
0.590590590590591,1.96469022549476e-66,"study_1","Gaussian"
0.591591591591592,8.11424294499697e-67,"study_1","Gaussian"
0.592592592592593,3.34275485567762e-67,"study_1","Gaussian"
0.593593593593594,1.37361065117943e-67,"study_1","Gaussian"
0.594594594594595,5.63022007333875e-68,"study_1","Gaussian"
0.595595595595596,2.30191716599971e-68,"study_1","Gaussian"
0.596596596596597,9.38764400331794e-69,"study_1","Gaussian"
0.597597597597598,3.81879312541028e-69,"study_1","Gaussian"
0.598598598598599,1.54952380223747e-69,"study_1","Gaussian"
0.5995995995996,6.27152230556175e-70,"study_1","Gaussian"
0.600600600600601,2.53192181297711e-70,"study_1","Gaussian"
0.601601601601602,1.0196008974607e-70,"study_1","Gaussian"
0.602602602602603,4.0955546694461e-71,"study_1","Gaussian"
0.603603603603604,1.64095943598912e-71,"study_1","Gaussian"
0.604604604604605,6.55821368817141e-72,"study_1","Gaussian"
0.605605605605606,2.61442315175369e-72,"study_1","Gaussian"
0.606606606606607,1.0396060489946e-72,"study_1","Gaussian"
0.607607607607608,4.12348400756626e-73,"study_1","Gaussian"
0.608608608608609,1.63140741140965e-73,"study_1","Gaussian"
0.60960960960961,6.43818048057326e-74,"study_1","Gaussian"
0.610610610610611,2.53434924690947e-74,"study_1","Gaussian"
0.611611611611612,9.95112950412777e-75,"study_1","Gaussian"
0.612612612612613,3.89745305923502e-75,"study_1","Gaussian"
0.613613613613614,1.52262167566975e-75,"study_1","Gaussian"
0.614614614614615,5.93342862429337e-76,"study_1","Gaussian"
0.615615615615616,2.306333124176e-76,"study_1","Gaussian"
0.616616616616617,8.9421294013208e-77,"study_1","Gaussian"
0.617617617617618,3.45829839925397e-77,"study_1","Gaussian"
0.618618618618619,1.33409444777013e-77,"study_1","Gaussian"
0.61961961961962,5.1334967270877e-78,"study_1","Gaussian"
0.620620620620621,1.9703464777904e-78,"study_1","Gaussian"
0.621621621621622,7.54352812616132e-79,"study_1","Gaussian"
0.622622622622623,2.88077291861577e-79,"study_1","Gaussian"
0.623623623623624,1.09735244872394e-79,"study_1","Gaussian"
0.624624624624625,4.16951795325692e-80,"study_1","Gaussian"
0.625625625625626,1.58025858696333e-80,"study_1","Gaussian"
0.626626626626627,5.97410799731653e-81,"study_1","Gaussian"
0.627627627627628,2.25278932430815e-81,"study_1","Gaussian"
0.628628628628629,8.47365326669888e-82,"study_1","Gaussian"
0.62962962962963,3.17924061942423e-82,"study_1","Gaussian"
0.630630630630631,1.18981299414755e-82,"study_1","Gaussian"
0.631631631631632,4.44157107684448e-83,"study_1","Gaussian"
0.632632632632633,1.65385383543088e-83,"study_1","Gaussian"
0.633633633633634,6.14271311540617e-84,"study_1","Gaussian"
0.634634634634635,2.27575727941111e-84,"study_1","Gaussian"
0.635635635635636,8.4099661539845e-85,"study_1","Gaussian"
0.636636636636637,3.10002470629685e-85,"study_1","Gaussian"
0.637637637637638,1.13982626917843e-85,"study_1","Gaussian"
0.638638638638639,4.18037044068459e-86,"study_1","Gaussian"
0.63963963963964,1.52930276683661e-86,"study_1","Gaussian"
0.640640640640641,5.58052142706238e-87,"study_1","Gaussian"
0.641641641641642,2.03122805073147e-87,"study_1","Gaussian"
0.642642642642643,7.37471413482491e-88,"study_1","Gaussian"
0.643643643643644,2.67075650718056e-88,"study_1","Gaussian"
0.644644644644645,9.64774907683197e-89,"study_1","Gaussian"
0.645645645645646,3.47632445581199e-89,"study_1","Gaussian"
0.646646646646647,1.2494451840538e-89,"study_1","Gaussian"
0.647647647647648,4.47936766666284e-90,"study_1","Gaussian"
0.648648648648649,1.60183881798717e-90,"study_1","Gaussian"
0.64964964964965,5.71378002718137e-91,"study_1","Gaussian"
0.650650650650651,2.03296929363086e-91,"study_1","Gaussian"
0.651651651651652,7.21507285993174e-92,"study_1","Gaussian"
0.652652652652653,2.55419013277849e-92,"study_1","Gaussian"
0.653653653653654,9.01920637027712e-93,"study_1","Gaussian"
0.654654654654655,3.1767718469378e-93,"study_1","Gaussian"
0.655655655655656,1.11610826971976e-93,"study_1","Gaussian"
0.656656656656657,3.91137293601157e-94,"study_1","Gaussian"
0.657657657657658,1.36727139047687e-94,"study_1","Gaussian"
0.658658658658659,4.76741354686598e-95,"study_1","Gaussian"
0.65965965965966,1.65811071430028e-95,"study_1","Gaussian"
0.660660660660661,5.75237015912171e-96,"study_1","Gaussian"
0.661661661661662,1.99059414994689e-96,"study_1","Gaussian"
0.662662662662663,6.87102014446105e-97,"study_1","Gaussian"
0.663663663663664,2.36571443517089e-97,"study_1","Gaussian"
0.664664664664665,8.12467537561332e-98,"study_1","Gaussian"
0.665665665665666,2.78325062329808e-98,"study_1","Gaussian"
0.666666666666667,9.51045318403836e-99,"study_1","Gaussian"
0.667667667667668,3.24154988006046e-99,"study_1","Gaussian"
0.668668668668669,1.10206397264629e-99,"study_1","Gaussian"
0.66966966966967,3.73734767776069e-100,"study_1","Gaussian"
0.670670670670671,1.26422040864586e-100,"study_1","Gaussian"
0.671671671671672,4.26564483371526e-101,"study_1","Gaussian"
0.672672672672673,1.4356520235936e-101,"study_1","Gaussian"
0.673673673673674,4.81965866702204e-102,"study_1","Gaussian"
0.674674674674675,1.61393476476154e-102,"study_1","Gaussian"
0.675675675675676,5.39086269635343e-103,"study_1","Gaussian"
0.676676676676677,1.7961109656963e-103,"study_1","Gaussian"
0.677677677677678,5.96912478219448e-104,"study_1","Gaussian"
0.678678678678679,1.97874919323022e-104,"study_1","Gaussian"
0.67967967967968,6.54294761982911e-105,"study_1","Gaussian"
0.680680680680681,2.15803625185476e-105,"study_1","Gaussian"
0.681681681681682,7.09980838779224e-106,"study_1","Gaussian"
0.682682682682683,2.32989913266237e-106,"study_1","Gaussian"
0.683683683683684,7.62658668873966e-107,"study_1","Gaussian"
0.684684684684685,2.49015225641911e-107,"study_1","Gaussian"
0.685685685685686,8.11006234645088e-108,"study_1","Gaussian"
0.686686686686687,2.63466306564617e-108,"study_1","Gaussian"
0.687687687687688,8.53745786526297e-109,"study_1","Gaussian"
0.688688688688689,2.75952709767007e-109,"study_1","Gaussian"
0.68968968968969,8.89699512178786e-110,"study_1","Gaussian"
0.690690690690691,2.86124233007329e-110,"study_1","Gaussian"
0.691691691691692,9.178432750409e-111,"study_1","Gaussian"
0.692692692692693,2.93687199917224e-111,"study_1","Gaussian"
0.693693693693694,9.37355013698118e-112,"study_1","Gaussian"
0.694694694694695,2.9841853527363e-112,"study_1","Gaussian"
0.695695695695696,9.47654614688358e-113,"study_1","Gaussian"
0.696696696696697,3.00176693068978e-113,"study_1","Gaussian"
0.697697697697698,9.48432561149568e-114,"study_1","Gaussian"
0.698698698698699,2.98908690504089e-114,"study_1","Gaussian"
0.6996996996997,9.39665383293238e-115,"study_1","Gaussian"
0.700700700700701,2.94652760173389e-115,"study_1","Gaussian"
0.701701701701702,9.21616834543181e-116,"study_1","Gaussian"
0.702702702702703,2.87536435197362e-116,"study_1","Gaussian"
0.703703703703704,8.94824711105567e-117,"study_1","Gaussian"
0.704704704704705,2.77770201121993e-117,"study_1","Gaussian"
0.705705705705706,8.60074234010901e-118,"study_1","Gaussian"
0.706706706706707,2.65637155482661e-118,"study_1","Gaussian"
0.707707707707708,8.18359831839266e-119,"study_1","Gaussian"
0.708708708708709,2.51479383773784e-119,"study_1","Gaussian"
0.70970970970971,7.70837918842169e-120,"study_1","Gaussian"
0.710710710710711,2.35681966160844e-120,"study_1","Gaussian"
