"P0","MSYR","ROI","P1993","alpha","alpha_status","method"
15253.3,0.0179863,0.0166977,8658.52,0.138326,"varying","MCMC"
14978.2,0.0190483,0.0165735,9365.88,0.255093,"varying","MCMC"
14950.1,0.0186984,0.0188803,7206.68,0.314922,"varying","MCMC"
14710.9,0.0197838,0.0185653,8469.85,0.498475,"varying","MCMC"
15630.7,0.0168172,0.0157218,8574.29,0.0556118,"varying","MCMC"
12903,0.0279099,0.0268258,7972.74,0.24456,"varying","MCMC"
14326.4,0.0213975,0.0183169,9349.89,0.00937539,"varying","MCMC"
15793,0.0165741,0.0146191,9383.73,0.444815,"varying","MCMC"
13067.1,0.027018,0.0257959,8066.51,0.351835,"varying","MCMC"
13552,0.0245585,0.0235839,8069.49,0.621764,"varying","MCMC"
14356.1,0.0211501,0.0194953,8639.97,0.775315,"varying","MCMC"
13094.1,0.0268222,0.0270904,7405.78,0.233263,"varying","MCMC"
12380.6,0.0310571,0.0270263,8671.43,0.625022,"varying","MCMC"
15081.2,0.0185596,0.0171148,8731.1,0.315554,"varying","MCMC"
13168.3,0.0265185,0.0242896,8481.9,0.518371,"varying","MCMC"
13875.7,0.0230455,0.0224927,7897.47,0.126529,"varying","MCMC"
14426.7,0.0207827,0.0200251,8097.45,0.197882,"varying","MCMC"
16479.6,0.0144669,0.0136869,8271.84,0.659638,"varying","MCMC"
16604.8,0.014207,0.013341,8411.05,0.778514,"varying","MCMC"
14063,0.0223267,0.0206501,8556.56,0.959073,"varying","MCMC"
14661.4,0.0200536,0.0180879,8928.27,0.426344,"varying","MCMC"
15610.5,0.0167797,0.0160561,8184.26,0.0789881,"varying","MCMC"
15172.1,0.0180329,0.0177848,7667.21,0.357652,"varying","MCMC"
12573.9,0.0298266,0.0283477,8027.02,0.386921,"varying","MCMC"
14549.3,0.0203517,0.0193002,8319.58,0.271135,"varying","MCMC"
13797.9,0.0235061,0.0211993,8757.97,0.114501,"varying","MCMC"
14216.7,0.0218185,0.0187558,9284.57,0.216103,"varying","MCMC"
13714.9,0.0237094,0.0240926,7305.44,0.151749,"varying","MCMC"
12587,0.0297737,0.0269246,8452.39,0.274215,"varying","MCMC"
12702.9,0.029124,0.0247242,8933.22,0.647175,"varying","MCMC"
14350.9,0.0209806,0.0210749,7444.82,0.798514,"varying","MCMC"
13601.6,0.0244583,0.0209235,9151.42,0.576495,"varying","MCMC"
13426.3,0.0252009,0.0234749,8374.9,0.179858,"varying","MCMC"
16938.6,0.0134786,0.0125487,8528.41,0.273805,"varying","MCMC"
15862.3,0.016068,0.0153141,8230.66,0.0701957,"varying","MCMC"
14415.3,0.0209061,0.0194148,8563.78,0.644161,"varying","MCMC"
14301.1,0.0215643,0.0176833,9683.61,0.00967383,"varying","MCMC"
14961.8,0.0187954,0.0182942,7937.51,0.750283,"varying","MCMC"
16457.9,0.014425,0.0138323,7944.7,0.684003,"varying","MCMC"
13562.9,0.024475,0.0240858,7771.93,0.796885,"varying","MCMC"
13622.7,0.024295,0.0220298,8670.29,0.498429,"varying","MCMC"
14354.6,0.0210503,0.020417,8002.43,0.460533,"varying","MCMC"
13134.2,0.0267176,0.0238499,8692.31,0.158132,"varying","MCMC"
14445.1,0.0206673,0.0202855,7825.4,0.556296,"varying","MCMC"
21519.8,0.00605934,0.00441452,7612.65,0.0635382,"varying","MCMC"
14155.7,0.0219846,0.0198417,8825.26,0.281164,"varying","MCMC"
14073.9,0.0223641,0.0196178,9072.84,0.506626,"varying","MCMC"
13905.7,0.0229618,0.0217422,8273.67,0.370103,"varying","MCMC"
16941.4,0.0131501,0.0126395,7502.62,0.685735,"varying","MCMC"
14105.1,0.0221403,0.0206126,8491.59,0.638193,"varying","MCMC"
16291.5,0.0150254,0.0140216,8583.99,0.641065,"varying","MCMC"
12543.4,0.0299996,0.0291355,7811.86,0.0305805,"varying","MCMC"
12827.2,0.0283482,0.0267861,8128.49,0.552229,"varying","MCMC"
14433.4,0.0206245,0.0209154,7249.89,0.332779,"varying","MCMC"
15353.7,0.0177817,0.0159517,9107.96,0.0362197,"varying","MCMC"
15208.5,0.0181901,0.0165447,8919.49,0.977169,"varying","MCMC"
14471.5,0.0207168,0.0190064,8710.18,0.205618,"varying","MCMC"
13984.7,0.0227061,0.0203338,8864.27,0.576097,"varying","MCMC"
20328.3,0.00800939,0.00679265,8898.66,0.758693,"varying","MCMC"
14025.5,0.0224327,0.0214055,8195.83,0.496835,"varying","MCMC"
14900.9,0.0191759,0.017591,8774,0.184489,"varying","MCMC"
14591.4,0.0201199,0.0196519,7897.93,0.737256,"varying","MCMC"
14616.7,0.0200231,0.0195722,7885.15,0.211378,"varying","MCMC"
15485.7,0.0172202,0.0162123,8462.99,0.020538,"varying","MCMC"
17636.9,0.0118199,0.0110649,7911.67,0.480481,"varying","MCMC"
14854.6,0.0192287,0.0183528,8246.62,0.341574,"varying","MCMC"
13657.9,0.0240489,0.0232768,7987.54,0.114928,"varying","MCMC"
13439.1,0.0251279,0.0236356,8279.06,0.206666,"varying","MCMC"
15822.7,0.016311,0.015098,8732.19,0.244327,"varying","MCMC"
14018.3,0.0224141,0.0219911,7831.59,0.126096,"varying","MCMC"
14398.7,0.0210509,0.018751,9004.97,0.276018,"varying","MCMC"
15041.9,0.0189082,0.0159948,9650.11,0.957757,"varying","MCMC"
14103.9,0.0220244,0.0218839,7644.52,0.0502906,"varying","MCMC"
20067.3,0.00830018,0.00711376,8800.35,0.0370249,"varying","MCMC"
14106.1,0.0220989,0.0210192,8243.05,0.0898614,"varying","MCMC"
12239.9,0.0319551,0.0279716,8590.37,0.710283,"varying","MCMC"
13963,0.0227575,0.0209472,8590.43,0.287247,"varying","MCMC"
15294.4,0.0178502,0.0166068,8631.85,0.0788062,"varying","MCMC"
16365.3,0.0150426,0.0134789,9251.9,0.623169,"varying","MCMC"
14981.2,0.0187398,0.0181788,7992.88,0.920211,"varying","MCMC"
14905.3,0.0190992,0.0179296,8480.93,0.63314,"varying","MCMC"
15333.8,0.0174522,0.0173872,7398.06,0.190302,"varying","MCMC"
16389.9,0.0145516,0.0140451,7793.12,0.0982,"varying","MCMC"
16611,0.0142442,0.0132692,8581.55,0.00131675,"varying","MCMC"
15279.6,0.0177833,0.0170916,8132.08,0.143574,"varying","MCMC"
14289.2,0.0213637,0.0202002,8333.95,0.34558,"varying","MCMC"
13475.1,0.0249381,0.0237585,8148.96,0.410682,"varying","MCMC"
15185.4,0.0182024,0.0168968,8654.31,0.248601,"varying","MCMC"
13894.5,0.0231167,0.0203329,9004.92,0.690751,"varying","MCMC"
13685.6,0.0240024,0.0218126,8663,0.453393,"varying","MCMC"
13102.9,0.0268431,0.025148,8260.55,0.27426,"varying","MCMC"
16555.3,0.0142976,0.0134877,8319.17,0.443272,"varying","MCMC"
13657.3,0.0240969,0.0225366,8373.56,0.094372,"varying","MCMC"
14917.4,0.018873,0.0187812,7534.99,0.708652,"varying","MCMC"
15539.9,0.0172859,0.0152329,9348.78,0.88491,"varying","MCMC"
14297.7,0.0212959,0.0204724,8122.54,0.443554,"varying","MCMC"
12858.7,0.0282191,0.0247504,8754.97,0.442586,"varying","MCMC"
13374.6,0.0253817,0.0252844,7601.95,0.0384333,"varying","MCMC"
13367.2,0.0254063,0.0255752,7457.65,0.39149,"varying","MCMC"
16938.4,0.0133401,0.0126255,8091.31,0.993021,"varying","MCMC"
13154.2,0.0265337,0.0259579,7811.37,0.19246,"varying","MCMC"
16401.8,0.0147945,0.0136891,8732.6,0.698394,"varying","MCMC"
15281.1,0.0178167,0.0169462,8302.93,0.447617,"varying","MCMC"
16626.2,0.0144083,0.0129549,9217.67,0.759549,"varying","MCMC"
13331.6,0.0257218,0.0226916,8837.6,0.445182,"varying","MCMC"
16424.4,0.0146689,0.0137393,8497.95,0.0992579,"varying","MCMC"
16491.2,0.0147112,0.0132628,9168.53,0.233604,"varying","MCMC"
14944.6,0.018717,0.0189034,7203.13,0.755832,"varying","MCMC"
16250.4,0.0148365,0.0144806,7530.96,0.278343,"varying","MCMC"
13960.6,0.0229145,0.0189926,9495.49,0.321417,"varying","MCMC"
15734.3,0.0164141,0.0157112,8164.79,0.0190939,"varying","MCMC"
15803,0.0164802,0.0148109,9149.77,0.709173,"varying","MCMC"
14186,0.0218014,0.0203738,8460.53,0.591767,"varying","MCMC"
12318.5,0.0314284,0.0289513,8241.32,0.49367,"varying","MCMC"
15692.1,0.0169199,0.014614,9604.55,0.40137,"varying","MCMC"
15842,0.0164848,0.0143605,9539.99,0.198843,"varying","MCMC"
15225.9,0.0179177,0.017399,7956.09,0.43558,"varying","MCMC"
13913.2,0.0229632,0.0212655,8518.66,0.396965,"varying","MCMC"
12872,0.0280534,0.0280734,7514.43,0.0687669,"varying","MCMC"
14729.3,0.0195645,0.0193954,7637.15,0.126729,"varying","MCMC"
13932.8,0.0228174,0.0219616,8080.75,0.000838788,"varying","MCMC"
13024.6,0.027285,0.0247984,8517.19,0.74044,"varying","MCMC"
13585.3,0.0243497,0.0242791,7595.52,0.320486,"varying","MCMC"
16310.8,0.0148656,0.0141363,8197.4,0.346342,"varying","MCMC"
15604.1,0.0168901,0.0158095,8554.64,0.0105894,"varying","MCMC"
14267.1,0.0214223,0.0205566,8144.65,0.363582,"varying","MCMC"
14323.7,0.0211035,0.0210876,7539.7,0.158711,"varying","MCMC"
12123.7,0.0327259,0.0283207,8628.6,0.723676,"varying","MCMC"
14894.6,0.0191134,0.0180911,8367.35,0.299532,"varying","MCMC"
14404.2,0.0209859,0.0191311,8768.58,0.155796,"varying","MCMC"
14723.4,0.0196276,0.0191945,7873.12,0.693918,"varying","MCMC"
12608.4,0.0296914,0.0245111,9074.62,0.453272,"varying","MCMC"
13818.5,0.0232782,0.0230429,7701.99,0.943534,"varying","MCMC"
11901.1,0.0342394,0.0319561,8038.89,0.435487,"varying","MCMC"
17255.9,0.0125186,0.0118906,7681.19,0.00740234,"varying","MCMC"
12069.9,0.0330875,0.028703,8596.63,0.223418,"varying","MCMC"
15477.9,0.0172695,0.0161471,8568.52,0.253582,"varying","MCMC"
16167.8,0.0148304,0.0147763,6670.46,0.137361,"varying","MCMC"
12659.4,0.0293405,0.0267142,8416.38,0.30957,"varying","MCMC"
13720.3,0.0237447,0.0232269,7859.37,0.382169,"varying","MCMC"
12828.2,0.0283523,0.026397,8264.74,0.352094,"varying","MCMC"
14265.2,0.0214013,0.0208236,7955.05,0.360387,"varying","MCMC"
16419.1,0.0147043,0.0137208,8573.09,0.407132,"varying","MCMC"
13592.2,0.0243981,0.0228614,8343.39,0.277174,"varying","MCMC"
16502.5,0.0145013,0.0135238,8573.97,0.699121,"varying","MCMC"
13075.4,0.0269985,0.0250152,8358.85,0.602002,"varying","MCMC"
14424.9,0.0207918,0.0200168,8109.17,0.330529,"varying","MCMC"
15660.3,0.0169733,0.0148213,9476.38,0.0106821,"varying","MCMC"
13753,0.0237175,0.0212056,8827,0.612375,"varying","MCMC"
13579,0.0244586,0.0229545,8324.74,0.495468,"varying","MCMC"
14294.2,0.0211633,0.0216321,7117.43,0.798783,"varying","MCMC"
14550.6,0.0202602,0.0198925,7816.42,0.261242,"varying","MCMC"
13590,0.0244563,0.0220081,8732.1,0.661905,"varying","MCMC"
15784,0.0159963,0.0159965,7030.96,0.0808068,"varying","MCMC"
14287,0.0212701,0.0210943,7667.5,0.214949,"varying","MCMC"
14879.4,0.0191045,0.0184665,8054.84,0.340109,"varying","MCMC"
14799.4,0.0194228,0.0185404,8243.22,0.221274,"varying","MCMC"
16720.7,0.0138211,0.0131529,8038.42,0.816212,"varying","MCMC"
17317.5,0.0126555,0.0117452,8483.32,0.225,"varying","MCMC"
12866.4,0.0281622,0.0252424,8592.26,0.483936,"varying","MCMC"
15883.6,0.0159132,0.0154355,7858.26,0.145195,"varying","MCMC"
14185.8,0.0218093,0.0202993,8506.09,0.787205,"varying","MCMC"
13560.7,0.0245508,0.0229339,8369.88,0.108956,"varying","MCMC"
16970.6,0.0133258,0.0125269,8271.76,0.348423,"varying","MCMC"
12706.3,0.0290012,0.0293172,7376.31,0.316163,"varying","MCMC"
11946.4,0.0339112,0.0325944,7804.9,0.354566,"varying","MCMC"
16193.8,0.015457,0.0138794,9205.5,0.761516,"varying","MCMC"
13945.2,0.0227935,0.0215399,8301.45,0.00678102,"varying","MCMC"
15724.4,0.0164197,0.0157919,8073.58,0.366555,"varying","MCMC"
13040.7,0.0271287,0.0268676,7654.96,0.178255,"varying","MCMC"
13780.1,0.0235025,0.0225174,8121.92,0.0849687,"varying","MCMC"
14639.2,0.020258,0.0171934,9509.54,0.865772,"varying","MCMC"
12512.3,0.0301978,0.0288808,7957.03,0.6433,"varying","MCMC"
15008.3,0.0184914,0.0186746,7181.19,0.0369805,"varying","MCMC"
13929,0.0229233,0.0208184,8718.69,0.628035,"varying","MCMC"
14276.8,0.02132,0.0210664,7725.97,0.588776,"varying","MCMC"
16243.3,0.0151619,0.0141141,8632.82,0.0820363,"varying","MCMC"
15167.3,0.0181497,0.0174313,8149.36,0.0602584,"varying","MCMC"
14867.5,0.0191713,0.0183746,8185.23,0.737947,"varying","MCMC"
13952.7,0.0227361,0.0218134,8122.19,0.918507,"varying","MCMC"
17358,0.0123371,0.0116642,7779.57,0.1275,"varying","MCMC"
15294,0.0176997,0.0171761,7960.65,0.392863,"varying","MCMC"
15078.5,0.0184039,0.0178811,7959.67,0.462342,"varying","MCMC"
12657.7,0.0292967,0.0292381,7529.23,0.655487,"varying","MCMC"
14828.2,0.0193436,0.0183154,8358.99,0.208793,"varying","MCMC"
14473.5,0.0207542,0.0186199,8948.62,0.224067,"varying","MCMC"
11919.8,0.0341536,0.0263834,9153.09,0.61576,"varying","MCMC"
13048.5,0.0271667,0.0243796,8628.07,0.314509,"varying","MCMC"
14441,0.0206987,0.0201867,7923.3,0.110084,"varying","MCMC"
15350.5,0.0175441,0.016922,8064.77,0.608617,"varying","MCMC"
15802.7,0.0161601,0.0156378,7932.15,0.449333,"varying","MCMC"
14342.3,0.0209895,0.0212877,7265.37,0.133795,"varying","MCMC"
14918.3,0.0188187,0.018972,7254.24,0.212115,"varying","MCMC"
12248.1,0.0318827,0.029422,8210.44,0.178735,"varying","MCMC"
15073.4,0.0185242,0.0174391,8452.31,0.412338,"varying","MCMC"
15274.9,0.0178893,0.0167546,8536,0.194793,"varying","MCMC"
15089.8,0.0183746,0.0178076,8002.27,0.593452,"varying","MCMC"
16590.1,0.0142604,0.0133557,8472.16,0.686439,"varying","MCMC"
14276.1,0.0212415,0.0216826,7149.4,0.142105,"varying","MCMC"
13427.5,0.0252496,0.0223105,8849.31,0.320255,"varying","MCMC"
13855.2,0.0230649,0.0234543,7282.24,0.372042,"varying","MCMC"
12122.2,0.0327338,0.0285238,8584.34,0.554474,"varying","MCMC"
13068.5,0.0270271,0.0252939,8264.16,0.193245,"varying","MCMC"
14409,0.0207369,0.0209169,7359.65,0.116592,"varying","MCMC"
13528.8,0.0246467,0.0241023,7849.87,0.644128,"varying","MCMC"
14016.6,0.0225365,0.0206489,8647.06,0.802527,"varying","MCMC"
12858,0.0281986,0.0256957,8456.68,0.363036,"varying","MCMC"
13872.3,0.0232287,0.0201839,9102.59,0.206819,"varying","MCMC"
14049.1,0.0223295,0.0213434,8177.12,0.816999,"varying","MCMC"
16870.5,0.0134254,0.0128086,7873.68,0.00282599,"varying","MCMC"
14368.9,0.0211524,0.0189686,8932.1,0.354624,"varying","MCMC"
13698.1,0.0239865,0.0210749,8964.97,0.59512,"varying","MCMC"
13971.3,0.0226668,0.0216038,8204.32,0.468209,"varying","MCMC"
13509.2,0.024857,0.0219604,8871.25,0.403088,"varying","MCMC"
14445.2,0.0206004,0.0207299,7399.17,0.435158,"varying","MCMC"
15847,0.0159406,0.0156601,7554.78,0.12432,"varying","MCMC"
14064.1,0.0221004,0.022879,6901.98,0.193047,"varying","MCMC"
16134.4,0.0153346,0.0145744,8245.46,0.208014,"varying","MCMC"
15328.1,0.0177014,0.0166805,8447.26,0.517189,"varying","MCMC"
14910.6,0.0189927,0.0183744,8040.07,0.555045,"varying","MCMC"
12945.3,0.0277227,0.0249607,8575.97,0.479742,"varying","MCMC"
14938.1,0.0185993,0.0192764,6398.13,0.486318,"varying","MCMC"
14985.8,0.0186724,0.0183859,7729.16,0.530322,"varying","MCMC"
16250.2,0.0152606,0.0138726,9027.54,0.951447,"varying","MCMC"
14692.2,0.0197304,0.0193725,7808.5,0.17026,"varying","MCMC"
14252.3,0.0215774,0.019689,8731.91,0.419674,"varying","MCMC"
15103.8,0.0182768,0.0179598,7750.77,0.83382,"varying","MCMC"
16129.4,0.0153781,0.0145368,8355.29,0.357032,"varying","MCMC"
17338.5,0.0123001,0.0116824,7544.31,0.0547342,"varying","MCMC"
13908.4,0.0228142,0.0233378,7170.65,0.890341,"varying","MCMC"
15507.7,0.0171983,0.0160004,8643.79,0.897488,"varying","MCMC"
14520.8,0.0203137,0.0203822,7442.43,0.0816889,"varying","MCMC"
13902.3,0.0229518,0.022078,8085.39,0.360643,"varying","MCMC"
14508.1,0.0206403,0.0183723,9035.13,0.533334,"varying","MCMC"
12985.4,0.0274871,0.0253206,8392.2,0.803489,"varying","MCMC"
12582.9,0.0297408,0.0298954,7437.09,0.480115,"varying","MCMC"
12585.1,0.0297745,0.0274986,8282.14,0.0851556,"varying","MCMC"
14483.5,0.0207728,0.0180978,9235.04,0.412694,"varying","MCMC"
13524.9,0.0247349,0.022826,8484.72,0.130627,"varying","MCMC"
12920.3,0.0278003,0.0272031,7783.01,0.0510579,"varying","MCMC"
13672.7,0.0239536,0.0236172,7752.51,0.169657,"varying","MCMC"
14682.6,0.0200197,0.0177099,9134.21,0.519908,"varying","MCMC"
12288.2,0.0316201,0.0293524,8172.51,0.200515,"varying","MCMC"
12967.3,0.0275331,0.0271724,7690.3,0.6295,"varying","MCMC"
12919.9,0.0278495,0.025543,8415.85,0.202748,"varying","MCMC"
15281.8,0.0179071,0.0165707,8704.74,0.355311,"varying","MCMC"
13425.8,0.025158,0.0244112,7935.21,0.549891,"varying","MCMC"
14981.7,0.0186961,0.0183602,7779.03,0.532147,"varying","MCMC"
18116.5,0.0107528,0.00994466,7449.47,0.23786,"varying","MCMC"
14994.9,0.0187098,0.0180567,8076.52,0.493081,"varying","MCMC"
14192,0.0216691,0.0213977,7737.87,0.256123,"varying","MCMC"
16530.3,0.0141982,0.0136775,7774.91,0.524835,"varying","MCMC"
16318.6,0.0151679,0.0135561,9284.81,0.227026,"varying","MCMC"
13854.2,0.023027,0.0239032,6894.55,0.37048,"varying","MCMC"
17107,0.0131044,0.0121876,8504.86,0.2303,"varying","MCMC"
16011.5,0.0154641,0.0151845,7486.76,0.223478,"varying","MCMC"
13130.5,0.0267371,0.0238674,8691.35,0.527433,"varying","MCMC"
12213.1,0.0321264,0.0284368,8507.55,0.756845,"varying","MCMC"
14193.7,0.0217498,0.0205492,8333.32,0.303725,"varying","MCMC"
16036.6,0.0155183,0.0149591,7958.94,0.451053,"varying","MCMC"
11949,0.0339751,0.0236185,9578.09,0.35607,"varying","MCMC"
13554.7,0.0245645,0.0232325,8239.28,0.0704236,"varying","MCMC"
12178.3,0.0323504,0.0290588,8395.27,0.473549,"varying","MCMC"
18105,0.0108518,0.0100372,7665.3,0.237305,"varying","MCMC"
14260.4,0.0214601,0.0204829,8213.6,0.475044,"varying","MCMC"
14783.1,0.0194469,0.0187899,8062.76,0.465577,"varying","MCMC"
15774.6,0.0163064,0.0155789,8195.46,0.241216,"varying","MCMC"
14778.3,0.0193487,0.0193876,7423.18,0.162821,"varying","MCMC"
13271.4,0.0260168,0.0231147,8765.11,0.504173,"varying","MCMC"
15181.7,0.0182556,0.0167165,8832.07,0.817124,"varying","MCMC"
13139.7,0.0266711,0.0243375,8508.86,0.625193,"varying","MCMC"
12186,0.0322967,0.0292628,8334.64,0.948093,"varying","MCMC"
15332.4,0.0177408,0.0164607,8672.07,0.124278,"varying","MCMC"
12714.9,0.0290734,0.0238276,9154.22,0.0157179,"varying","MCMC"
15966,0.0156234,0.0152819,7619.6,0.788979,"varying","MCMC"
13698.7,0.0240003,0.0207873,9082.29,0.595077,"varying","MCMC"
13570.6,0.024417,0.0244017,7563.11,0.835451,"varying","MCMC"
15427.6,0.0175361,0.015849,9027.92,0.0228977,"varying","MCMC"
13745,0.0237622,0.0210951,8888.03,0.599142,"varying","MCMC"
13465.6,0.0249439,0.0245835,7747.02,0.180641,"varying","MCMC"
15367.2,0.0175303,0.0167414,8234.87,0.205081,"varying","MCMC"
14484.1,0.0206372,0.0192269,8534.83,0.441429,"varying","MCMC"
14387.2,0.0210013,0.019633,8482.34,0.182224,"varying","MCMC"
13542.5,0.0246722,0.0223463,8663.52,0.0180389,"varying","MCMC"
14644,0.0201258,0.0180715,8972.93,0.214116,"varying","MCMC"
15988.2,0.01617,0.0138094,9795.45,0.144031,"varying","MCMC"
13284.5,0.025988,0.022131,9091.47,0.870381,"varying","MCMC"
14486.3,0.0206335,0.0191795,8562.31,0.282175,"varying","MCMC"
12926.8,0.0278115,0.0255049,8418.47,0.486165,"varying","MCMC"
11876.9,0.0343767,0.0363883,6726.2,0.714696,"varying","MCMC"
14889.1,0.0191193,0.0181782,8303.43,0.301377,"varying","MCMC"
14236.6,0.0215563,0.0205729,8212.77,0.730156,"varying","MCMC"
16450.3,0.0146614,0.0135988,8684.69,0.402815,"varying","MCMC"
14136.8,0.0218879,0.021726,7659.46,0.0399408,"varying","MCMC"
14302.8,0.0211099,0.0217123,6980.6,0.522786,"varying","MCMC"
12667.4,0.0292612,0.0281732,7918.42,0.531373,"varying","MCMC"
12474.1,0.0304771,0.0264743,8711.37,0.430381,"varying","MCMC"
11943.5,0.0339588,0.0294755,8553.53,0.356838,"varying","MCMC"
14896.1,0.0190365,0.0184577,8004.86,0.657433,"varying","MCMC"
14179.4,0.0218125,0.0205602,8359.66,0.689372,"varying","MCMC"
13822.9,0.0231967,0.0237646,7154.56,0.667728,"varying","MCMC"
14783.3,0.0195871,0.0179344,8779.93,0.364576,"varying","MCMC"
16821.5,0.0134961,0.0129385,7738.12,0.136302,"varying","MCMC"
12713.2,0.0290948,0.0233279,9278.54,0.678,"varying","MCMC"
11923.4,0.034081,0.0318277,8039.41,0.70931,"varying","MCMC"
11997.4,0.033609,0.0265698,9078.3,0.560944,"varying","MCMC"
16190.6,0.0152564,0.014316,8489.73,0.305194,"varying","MCMC"
13721.5,0.0239288,0.0201868,9291.46,0.169845,"varying","MCMC"
13826.1,0.0233114,0.0220988,8250.45,0.538673,"varying","MCMC"
15133.2,0.0181306,0.0180212,7511.93,0.758182,"varying","MCMC"
15524,0.0170499,0.0162745,8234.98,0.534253,"varying","MCMC"
14021.8,0.0223603,0.0223818,7531.91,0.457968,"varying","MCMC"
14963.1,0.0188926,0.0177948,8439.24,0.736448,"varying","MCMC"
14418.4,0.0206945,0.0209133,7321.96,0.209224,"varying","MCMC"
12883.7,0.0280773,0.02473,8730.75,0.0688757,"varying","MCMC"
17140.2,0.0131788,0.012022,8940.92,0.787005,"varying","MCMC"
15117.6,0.0180334,0.0184559,6731.13,0.282427,"varying","MCMC"
12097,0.0329036,0.0286,8592.57,0.110569,"varying","MCMC"
14907.4,0.0189724,0.0185362,7877.19,0.0228265,"varying","MCMC"
14345.1,0.0210791,0.0205257,7945.69,0.245633,"varying","MCMC"
14458.5,0.0206367,0.0200794,7958.11,0.206563,"varying","MCMC"
14169.1,0.0217278,0.0218105,7475.41,0.0211384,"varying","MCMC"
13198.2,0.0263066,0.0256512,7854.21,0.370167,"varying","MCMC"
17006.4,0.0132445,0.012447,8264.26,0.0123084,"varying","MCMC"
13940.9,0.0229129,0.0202228,8986.29,0.628294,"varying","MCMC"
16013.2,0.0154791,0.0151588,7564.15,0.221412,"varying","MCMC"
15197.7,0.0182891,0.0162593,9185.27,0.267581,"varying","MCMC"
14828.3,0.019319,0.0184515,8236.13,0.371352,"varying","MCMC"
14157.7,0.0219349,0.0202884,8571.34,0.206998,"varying","MCMC"
12986.4,0.0274398,0.0266946,7855.62,0.735799,"varying","MCMC"
14492.8,0.0204978,0.0199974,7918.01,0.768025,"varying","MCMC"
13854.6,0.0232517,0.0210415,8737.87,0.559969,"varying","MCMC"
14826.9,0.019317,0.0184969,8198.57,0.891324,"varying","MCMC"
15686.2,0.0169659,0.0145145,9705.45,0.399325,"varying","MCMC"
14668.4,0.0198036,0.0195426,7724.73,0.683982,"varying","MCMC"
15183.9,0.0180515,0.0175463,7942.65,0.0928049,"varying","MCMC"
13867.8,0.0231959,0.0209563,8756.3,0.206762,"varying","MCMC"
16583,0.014325,0.0133161,8628.4,0.074946,"varying","MCMC"
16276.7,0.0151666,0.0138676,8936.85,0.330563,"varying","MCMC"
15562.8,0.0169157,0.0162117,8160.18,0.528891,"varying","MCMC"
14137.1,0.0219813,0.0207767,8321.95,0.211989,"varying","MCMC"
15074.3,0.0186418,0.0168255,8991.61,0.0381904,"varying","MCMC"
14525,0.02036,0.0199741,7830.59,0.0813037,"varying","MCMC"
16363,0.0147851,0.013938,8374.86,0.151149,"varying","MCMC"
12905.6,0.0279612,0.0244322,8795.59,0.378452,"varying","MCMC"
13481.1,0.0250151,0.0215876,9050.48,0.657198,"varying","MCMC"
12412.2,0.0308475,0.0276289,8479.38,0.416012,"varying","MCMC"
13067.5,0.026985,0.0266904,7673.02,0.601139,"varying","MCMC"
15716.1,0.0164792,0.0157323,8215.96,0.584018,"varying","MCMC"
13045.5,0.0271372,0.0258077,8103.26,0.243159,"varying","MCMC"
15896.1,0.0161359,0.0148391,8834.17,0.388419,"varying","MCMC"
12490.4,0.0303547,0.0276996,8357.56,0.533275,"varying","MCMC"
14659.3,0.0199614,0.0188001,8418.34,0.0818059,"varying","MCMC"
13100,0.026808,0.0265933,7639.72,0.49509,"varying","MCMC"
14642,0.0197733,0.0202743,6940.48,0.00780193,"varying","MCMC"
16183.5,0.015127,0.0145556,7957.76,0.301145,"varying","MCMC"
15834.8,0.016135,0.015412,8191.77,0.257596,"varying","MCMC"
15453.5,0.0171564,0.0167918,7766.93,0.0916738,"varying","MCMC"
12239.2,0.0319333,0.0300319,8053.45,0.63427,"varying","MCMC"
14064,0.0224019,0.0196904,9052.64,0.0525831,"varying","MCMC"
15776.6,0.0161829,0.0158108,7721.16,0.253059,"varying","MCMC"
13213.7,0.0262615,0.0246641,8256.41,0.805658,"varying","MCMC"
13603.8,0.0243989,0.0218223,8789.49,0.661573,"varying","MCMC"
13274.4,0.0259071,0.0254099,7792.51,0.868861,"varying","MCMC"
15726.3,0.016397,0.0158252,8003.23,0.888914,"varying","MCMC"
13072.7,0.0270097,0.0251202,8323.55,0.22455,"varying","MCMC"
16505.6,0.0144985,0.0135101,8589.88,0.665159,"varying","MCMC"
16551.2,0.014131,0.0136309,7719.31,0.523992,"varying","MCMC"
13789.7,0.0233734,0.0236247,7387.73,0.398002,"varying","MCMC"
14394.1,0.0210251,0.019159,8771.24,0.0225225,"varying","MCMC"
13736.3,0.023715,0.0225027,8228.21,0.115019,"varying","MCMC"
12286.6,0.0315875,0.0324624,7141.06,0.241292,"varying","MCMC"
14851.1,0.0192981,0.0180388,8533.23,0.357632,"varying","MCMC"
14769.1,0.0193827,0.0194208,7426.04,0.113623,"varying","MCMC"
14072.2,0.0223201,0.02024,8761.86,0.733257,"varying","MCMC"
13676.1,0.0240132,0.0223989,8404.17,0.0818801,"varying","MCMC"
15925.7,0.0158478,0.0152251,8060.14,0.535164,"varying","MCMC"
13943.6,0.0228863,0.0204155,8891.16,0.000834802,"varying","MCMC"
15392.4,0.0173523,0.0169722,7793.3,0.256921,"varying","MCMC"
14956.6,0.0190261,0.0171956,8956.95,0.397923,"varying","MCMC"
